,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
55,1.4784252513799757e-06,1.052901767850306e-06,1.0749065980774547e-06,3.204565850895848e-06,1.917976585840896e-06,2.199411415291064e-06,3.6604963083119365e-06,2.1503163126127367e-06,1.4339435740428262e-06,1.672798941897771e-06,-1.5480617595479578e-06,1.756174626761015e-06,1.9506053921814684e-06,1.8012136333081853e-06,1.0527836735873888e-06,1.4399029601453006e-06,9.270254353250911e-07,1.2262666115587115e-06,1.2971062867591594e-06,1.0939866694313882e-06,6.319612887272758e-07,9.436484493421512e-07,1.1025293494213852e-06,1.332580989602859e-06,1.3697002626109345e-06,2.6258301762964743e-06,6.581588059548961e-07,1.0673551396937032e-06,2.0117463216459426e-06,1.3598808933992802e-06,1.616550690495149e-06,1.9831741464863926e-07,2.3289025988986437e-06,6.181814672205573e-07,9.2565519524244e-07,1.801005800861452e-06,1.6289539542530662e-06,-6.499207163579519e-07,1.3737905722354635e-06,-6.867685150746399e-07,1.8136235578467133e-06,3.2186531416499995e-06,2.971649486360465e-06,6.369351794483226e-07,2.1837757069623213e-06,1.2185535287403954e-06,1.2763605142082124e-06,8.007502429525472e-07,1.7179514686526974e-06,1.740126791839605e-06,8.034267071619833e-07,1.6788112187323495e-06,7.32041449964727e-07,6.441978442034857e-07,1.3972250881015973e-06,2.640510117824571e-06,-1.4973598219291554e-07,1.3392286956782187e-06,2.523251291809393e-06,2.6283205959563457e-06,2.0934155561610437e-06,7.277922903328133e-07,1.0932360665036773e-06,1.1844185634964724e-06,1.8424624756628053e-06,1.3148443174239066e-06,1.7185450286355185e-06,2.950301630567907e-06,7.041784515247618e-07,3.5986376224634113e-06,1.4045387780114e-06,1.6761856351276403e-06,-7.597019458539069e-07,3.3812387025283024e-06,6.701080514170163e-07,2.7412617152348637e-06,1.4797311985677707e-06,2.3214057218803186e-06,1.429993246357462e-06,1.3985934354883345e-06,1.3147287074936889e-06,1.1718935739636423e-06,2.252554883283982e-06,1.5373752815184173e-06,1.9339508206857455e-06,1.2370908889124603e-06,1.2777895014541558e-06,1.597604221259799e-06,9.905215977543298e-07,1.231668725208182e-06,1.1889676821395671e-06,-4.3310791410787467e-07,-2.1187093442688108e-07,1.5204340555982472e-06,7.117913793628152e-07,2.0344827801180556e-06,7.245046514605672e-07,1.7670289353140578e-06,2.8886939985064838e-06,-6.340407287818772e-08,2.831827134728544e-06
56,1.5290214778380906e-07,3.296829384406234e-07,3.8998086254303463e-07,-2.4181835978935763e-07,-2.5385945898994923e-07,-2.531406256820382e-07,3.5461969372147766e-07,-2.0888425600030714e-07,-7.931503132072835e-08,-8.521607416844734e-08,4.4532316544353706e-07,-1.3136207372049018e-07,2.9580721972776803e-07,3.527206481517468e-08,4.919634505058812e-07,-1.9679863026709246e-07,2.684327496685168e-07,-1.2976121669181798e-07,-7.291377339814651e-07,7.10093331916756e-07,-4.538763996733399e-07,1.0391222450939745e-06,1.768583733117899e-07,-3.4871934982870393e-07,-8.47300099558613e-08,1.5873325877381434e-07,-1.6050247872128605e-11,-2.497947781468749e-09,-2.9728125933632495e-07,3.344403494305272e-07,2.0256626394237962e-07,1.2629541902179772e-07,3.7301693425617483e-07,4.5425296090579477e-07,6.465615257401388e-07,5.564829369033238e-07,2.1181261269662453e-07,1.3112836679780746e-06,4.833285511804021e-07,1.337691702362672e-06,-3.2959382495288933e-07,-3.437119137401107e-07,-5.414053313736996e-08,2.372279463358556e-07,-2.334461243752104e-09,4.761253736919936e-07,4.816259605374919e-08,1.275293435389062e-06,-5.189447455616639e-07,1.1514016289301487e-08,4.2805491215895045e-07,3.7171707910409335e-07,2.498706672843409e-07,4.1527778417494926e-07,7.501330138310741e-07,-1.4973598219291554e-07,2.0070047925321976e-06,7.832409394966275e-07,-3.3935187816437954e-08,-4.6301971595201066e-07,-6.839696173283573e-07,2.9188619483236547e-07,4.432894373019732e-07,8.433075480244693e-07,2.9796109967701397e-07,-5.4434008130992645e-08,-4.579185936014945e-08,-2.510951817156337e-07,9.393292964207755e-08,-4.436761172356031e-07,2.411992194465236e-07,7.185523903404655e-10,7.099171728009419e-07,-3.381353680426433e-07,2.0897934384687453e-07,-6.021637070931022e-07,-2.2298416166419805e-08,-1.187345888396175e-07,-1.3200016108295986e-07,5.977892459316473e-08,-1.4746237190881783e-07,2.9957042476684967e-09,2.6536658978487223e-07,1.3048015534625937e-06,-4.74752786706136e-09,-9.175404004008032e-08,4.7517198978455416e-07,1.4297499320775907e-07,5.163978170873441e-07,-2.4514231275927843e-07,-3.3187346471543504e-07,1.6318700488222664e-07,1.0503103214988018e-06,-6.687534258344854e-07,-3.495244862903458e-07,1.4396521518787538e-06,-1.6036636855163252e-07,7.498417019460539e-07,-5.009525510668515e-07,5.450036969235929e-07,-4.6051970454302897e-08
57,3.0520486987062607e-06,2.106026852985203e-06,3.836757677507624e-06,6.9671120901353866e-06,7.19159851444139e-06,3.844061272671556e-06,4.7296634671218545e-06,3.8538962337139554e-06,1.6456973569612857e-06,5.926371782789892e-06,-2.186066757055206e-06,2.6878991648004238e-06,5.626177080379724e-06,1.2338481513264236e-06,1.5468471781481581e-06,1.678033232126578e-06,2.089673646915477e-06,1.623998271845363e-06,5.058682993628216e-06,4.8525150325535555e-06,9.835103603662997e-07,1.8014450770181483e-06,1.406370969092977e-06,2.4402604553158115e-06,2.2539469701292594e-06,7.608887935076451e-06,1.8328309094145028e-06,1.5937304638194484e-06,3.711712306506034e-06,4.397763870528318e-06,4.150085167879323e-06,2.9761375769351995e-06,2.330643385685015e-06,1.7653860817606054e-06,1.6499457009549859e-06,2.219179879578621e-06,3.522020824136539e-06,4.130599759299988e-06,2.361166855313075e-06,3.865864484494525e-06,1.224746790166521e-06,7.734335100709858e-06,8.190956444794313e-07,-1.3913848259700035e-06,1.5456265003691734e-06,3.058743561875245e-06,5.208608230222319e-06,6.206928174117953e-07,2.3856814143167048e-06,5.688654034970759e-06,1.6960155798351313e-06,3.935975362375893e-06,1.727431926961552e-06,1.5875555682723285e-06,1.6077477527677603e-06,1.3392286956782187e-06,7.832409394966275e-07,8.077865721338291e-06,2.637400504926308e-06,5.098715517407151e-06,1.3139333631475932e-06,5.341690792936035e-06,3.125452841656196e-06,2.206632326636569e-06,3.2128923988637215e-06,5.297089425493526e-06,3.048095048731976e-07,2.6027113960148764e-06,3.4262047884025705e-06,2.684955463188067e-06,1.4061831416424105e-06,2.523694458556505e-06,-3.124315654014954e-07,5.2689509270720455e-06,2.138590020459424e-06,3.43743944256184e-06,3.233728712323263e-06,5.3111530331845925e-06,2.843843948931227e-06,2.4686644112749794e-06,1.8987032998576894e-06,2.797799821878405e-06,3.7776828462415654e-06,2.8337391395533042e-06,2.0181896491210233e-06,-1.458152414553115e-06,6.553242224038038e-07,1.2465038851946866e-06,2.49374921484314e-06,6.500421495225966e-07,2.5188770431843165e-06,-7.996940916791128e-07,4.937180348707937e-06,3.812878204775975e-06,8.366976880786383e-07,4.0014877232575406e-06,5.8990498388334325e-06,4.4130621828961545e-06,1.7415657179005945e-06,-9.922213717022447e-08,4.768278947579945e-06
58,2.4651703569346947e-06,2.647165404420222e-06,2.4460053302567497e-06,4.477357290601417e-06,3.6314430147410908e-06,3.4924966902980214e-06,7.49589110576078e-06,3.4044412374315294e-06,2.265809022684772e-06,3.1935074302693434e-06,-2.4339467133931534e-06,2.0488062205652804e-06,2.602653386015657e-06,2.6752093658780104e-06,1.097990826176326e-06,1.988440937530811e-06,1.5562033791372715e-06,2.077874488433675e-06,2.439931806308857e-06,2.253460466081997e-06,2.225228246492267e-07,1.7087068246977265e-06,8.782676489497282e-07,1.6640964648804712e-06,1.8536810583905504e-06,3.449638630895212e-06,8.749594594379406e-07,1.4490620639352071e-06,2.9756752073832868e-06,3.4433857268324462e-06,1.7274233945435488e-06,8.367059295489241e-07,3.1462322729701613e-06,1.1193263776308099e-06,1.9295907550946235e-06,1.796592375140931e-06,3.089074114638217e-06,1.6197606305627582e-06,2.124557793484956e-06,3.447564541268958e-06,1.8786948178052506e-06,3.9997226652500276e-06,4.448064740167199e-06,2.210939759143852e-06,2.4762851364572684e-06,2.0868115527205706e-06,4.569872782991312e-06,9.575380958061655e-07,2.404927696341966e-06,3.2226681798302633e-06,1.372800216858202e-06,3.402441777837139e-06,3.322851385441187e-07,5.293504970991818e-07,2.108073631273374e-06,2.523251291809393e-06,-3.3935187816437954e-08,2.637400504926308e-06,5.396948477056778e-06,3.343257880016867e-06,3.740152288113928e-06,2.281023912217068e-06,3.100786331950715e-06,2.136097064593446e-06,3.1108284572722166e-06,2.544521274763174e-06,1.5266717941482523e-06,3.3982057605063737e-06,3.161244103728615e-06,3.7667712587119814e-06,2.2317097531168735e-06,2.0544965316930125e-06,-4.943555230018602e-07,4.915186834552292e-06,6.240426366338276e-07,4.676619745857127e-06,2.007030069062263e-06,3.50488348719553e-06,1.9410466074160443e-06,1.7183507729211397e-06,2.263789888311585e-06,2.2334228655384884e-06,3.636138333870437e-06,1.8914830806873224e-06,2.3444298901746787e-06,1.4988875791887972e-06,1.977718311692348e-06,2.547504173029277e-06,1.4448327715043623e-06,1.0058312764914298e-06,2.304255289510726e-06,-3.085941796753661e-07,2.4170982257335474e-06,3.6058155735877476e-06,-1.1663023619004909e-07,4.3503826424369735e-06,1.9220996342141756e-06,3.2015811439803973e-06,3.099672095431663e-06,6.850686905015104e-07,4.665155763690343e-06
59,3.162228344663189e-06,2.3888743492098225e-06,2.79722724375757e-06,7.077029640631856e-06,6.525595063396991e-06,4.6444916282033394e-06,4.203209955356716e-06,4.585499870635039e-06,1.942535979669631e-06,4.721535733934704e-06,-2.694200519869692e-06,2.881018776506117e-06,4.855034930527401e-06,1.918802963916504e-06,1.2171737253896653e-06,2.5906930659464053e-06,2.089230987806188e-06,2.421579935266795e-06,5.300835452941742e-06,3.3699577207481294e-06,1.5453968826037149e-06,1.5088015900929696e-06,1.1762503455329358e-06,2.7060102711413996e-06,2.6943251186310942e-06,7.673314817830753e-06,1.6854548291425376e-06,2.397750267241882e-06,5.245256121808271e-06,3.8005473979480075e-06,3.7942840716072135e-06,3.1566518168118856e-06,2.789287188028259e-06,1.733258494500418e-06,7.53448820774083e-07,2.9054299771508337e-06,3.3923113100052925e-06,5.534085878134522e-06,2.1940953060638947e-06,1.5431355818662802e-06,2.761667878456324e-06,8.032678436034906e-06,2.230746913466664e-06,-7.266078463663582e-07,2.8023573161327294e-06,2.9469936173319513e-06,2.7273280440225355e-06,9.358456684528754e-07,3.3469638329537193e-06,6.0139377838486555e-06,1.3291283195337413e-06,4.454546161725538e-06,1.483999412314524e-06,2.149211595948028e-06,1.6691671801324855e-06,2.6283205959563457e-06,-4.6301971595201066e-07,5.098715517407151e-06,3.343257880016867e-06,6.432189404029321e-06,2.626802249024786e-06,4.110451051331036e-06,2.516334576644535e-06,2.6693376492578107e-06,4.06423841930085e-06,5.7479031969338595e-06,1.9544443164212923e-06,3.8176547356673134e-06,3.1313080160658876e-06,4.552949401858788e-06,1.6197773679231883e-06,3.287083588037508e-06,-1.2391351338098128e-06,7.414432037470091e-06,3.459732418089351e-06,5.615070636803482e-06,3.0842796001168867e-06,5.423615100665658e-06,3.4001917388429845e-06,2.493357488991911e-06,2.3130342442001753e-06,2.7936018078970355e-06,3.958598255373603e-06,2.245700997603454e-06,3.3480323048547027e-06,-1.6853743311399188e-06,3.63604859461327e-07,2.279799360083546e-06,1.850806975196644e-06,1.2819733458724464e-06,3.33365836834171e-06,-1.7725687734190002e-06,3.827770822458826e-06,3.6539680539997163e-06,6.57416028319335e-07,2.9249483148711402e-06,4.479062845043603e-06,3.982382552845837e-06,2.8393798506331332e-06,1.6947694520755228e-07,6.1796019976330974e-06
60,2.3992253913107414e-06,3.91323948920407e-06,3.5613523207828077e-06,5.148515954707496e-06,5.520096873201489e-06,3.0073828540466974e-06,8.913048171599772e-06,2.9807578227767487e-06,1.3780344451942684e-06,4.465785867944962e-06,-2.1877595197526776e-06,1.7121346183695218e-06,8.593617126701908e-07,2.1773877318811186e-06,2.0457392898063891e-07,6.920017558798068e-07,8.293456935517501e-07,1.285770879504868e-06,4.507873997930903e-06,1.5973365160113308e-06,2.4632899513326535e-07,-1.5140437127321256e-07,-5.96798057587105e-07,1.4492486377763666e-06,1.4071614916078027e-06,3.481279532823747e-06,2.2182834557876245e-08,1.5050863003473037e-06,2.7384057761649517e-06,1.453951083034477e-06,1.0107654249190348e-06,2.4588306229688215e-07,2.690564803182468e-06,1.4790910536700969e-06,8.038910257798569e-07,1.0320712208335855e-06,1.4851010515488092e-06,9.93316125752063e-07,2.295121990031689e-06,1.4800584203928951e-06,2.2201393356356006e-06,6.188987278807068e-06,3.427334421534177e-06,2.757830799640172e-06,1.6739809393530198e-06,3.3913175930327232e-06,3.922801058702532e-06,-1.5006737530672947e-06,2.6438240564962385e-06,2.9915010772382916e-06,2.1049256509612863e-06,2.3436533851942423e-06,1.4545227303321162e-06,2.9381875786309334e-07,1.5872274732520762e-06,2.0934155561610437e-06,-6.839696173283573e-07,1.3139333631475932e-06,3.740152288113928e-06,2.626802249024786e-06,1.0646482007612735e-05,4.933411892515683e-06,2.4309796278861748e-06,1.3647884063533605e-06,3.225153624022586e-06,3.160628182469394e-06,7.399207395015961e-07,2.805821712226699e-06,3.980060305806119e-06,2.770949428955242e-06,2.442029486527382e-06,2.901687034254301e-06,-1.3070083750593592e-06,1.9874705696566325e-06,-2.9272541494924827e-06,4.260752629640194e-06,1.8583899310832463e-06,5.705881659078286e-06,1.2842036585099994e-06,5.554507838202486e-07,1.95431476546441e-06,3.0527042658054747e-06,2.833365739707779e-06,2.0248955869814653e-06,1.4547878326649204e-06,1.1266965428456433e-06,9.198585071760296e-07,2.8070164818019106e-06,-3.237317532443968e-07,3.706644836549288e-07,3.7935788463076027e-06,-1.3746557725196081e-06,5.089280692256059e-07,3.139278370114401e-06,-1.5566117494777615e-06,3.1481312671042787e-06,4.7984308440977164e-06,8.535049048837397e-07,3.4136159694601532e-06,-2.5387506065333125e-07,1.1607050459304495e-06
61,2.9942799860097234e-06,3.889888811331534e-06,4.286699716813779e-06,6.446180469728723e-06,9.965244616900222e-06,3.492362698639817e-06,2.083051217442345e-06,3.461314202082616e-06,1.2463653095683166e-06,6.400712309722085e-06,-1.6765661049109107e-06,2.3615611802387343e-06,3.1451100187962566e-06,9.745891336785424e-07,5.810106372779871e-07,2.4514598148651576e-06,1.7216214864314366e-06,1.8729610853165613e-06,7.1366460706093445e-06,3.3893413784354315e-06,1.0327744884195647e-06,1.0844222471354957e-06,8.73037056086601e-07,2.538570779711484e-06,1.4641896146426902e-06,8.144531589440753e-06,7.454736987516283e-07,2.0418537745691957e-06,3.91869549633327e-06,4.019454563288441e-06,2.7254911839146756e-06,3.572177340131883e-06,1.7137279751601914e-06,1.2244798880612536e-06,1.5774927019846976e-06,6.082948365107877e-07,1.8867930809774449e-06,5.514687577433262e-06,1.6374396874287216e-06,3.6606762015031913e-06,7.526509874679821e-07,1.0694674744580968e-05,7.185209661455115e-07,-1.6534196468061615e-07,1.622881884803946e-06,4.2993711578359455e-06,5.243454347074422e-06,-3.3326142160333704e-07,2.798767217347372e-06,5.280756314978788e-06,1.4017054393357639e-06,3.782619472524192e-06,1.1202823450129864e-06,1.2651923320191354e-06,1.3204708979205815e-06,7.277922903328133e-07,2.9188619483236547e-07,5.341690792936035e-06,2.281023912217068e-06,4.110451051331036e-06,4.933411892515683e-06,1.0373897938200648e-05,2.3844141661163276e-06,1.5010619341924727e-06,3.6659530816485465e-06,6.089398843655698e-06,-1.1820722456513473e-06,1.6061808033987908e-06,3.751298315009205e-06,1.8015362563936995e-06,1.8730433970343939e-06,3.6312681893782447e-06,-2.1485795299393225e-07,2.8967942791399862e-06,1.5375150251225918e-06,3.1294662152911576e-06,2.7758543873952016e-06,6.523151436450484e-06,3.062712424692276e-06,1.725653172040357e-06,1.1662451124093273e-06,2.6571442764266827e-06,2.83349258829065e-06,2.503383832342246e-06,2.401181425802925e-06,-3.9356999760160015e-06,-1.5424008788820598e-07,-4.271379113748056e-07,1.4361079327133496e-06,4.593297173311909e-08,4.601019250573782e-06,-1.1233925688888286e-06,5.2316051413669134e-06,3.5591973643429915e-06,-7.292645476728488e-07,2.6505633466306824e-06,1.0751478227238713e-05,2.1109486244610046e-06,1.191200229471025e-06,5.146652067679018e-07,2.1342035643811285e-06
62,1.9032990927991929e-06,2.1279814889659623e-06,2.0249959207614755e-06,3.056930799197931e-06,4.069610482328615e-06,2.5158436641917866e-06,5.829885181993614e-06,2.514944842022438e-06,1.1754858531821011e-06,2.003875941539077e-06,-1.2113053448602997e-06,9.468839891712702e-07,1.978383744092485e-06,1.5438255793928934e-06,6.258154908365544e-07,1.4164553438277579e-06,9.007919494601929e-07,1.5300189704996583e-06,1.7511701390118045e-06,2.485343195359054e-06,2.581088201631884e-07,1.023508023759497e-06,8.806475415993476e-08,2.1338974211507241e-07,1.2232687243154792e-06,3.014006564936971e-06,7.946591678007861e-07,7.164627689462567e-07,2.249918738061718e-06,2.3001382465373664e-06,1.4744118704002274e-06,5.744189018437339e-07,1.7866026530932966e-06,2.161821640260804e-06,8.183574864603115e-07,2.563580078317691e-06,2.149960628715332e-06,3.060767456340053e-06,1.7726779209978643e-06,4.6500804747442445e-06,2.1734440312315377e-06,4.146917931473694e-06,1.936876970271995e-06,1.5408225705175471e-06,1.2000864257544532e-06,1.7543531314126435e-06,3.3870264027991953e-06,-3.8622995527818074e-07,1.602731754345474e-06,3.0796362468910237e-06,8.744668698732023e-07,2.1986235835030792e-06,7.520455597166965e-08,6.770529671511962e-07,1.746356298499429e-06,1.0932360665036773e-06,4.432894373019732e-07,3.125452841656196e-06,3.100786331950715e-06,2.516334576644535e-06,2.4309796278861748e-06,2.3844141661163276e-06,5.367618906167904e-06,2.456368414964262e-06,3.0397688209867257e-06,2.8152035568423327e-06,7.381855118491871e-07,1.709008072188071e-06,2.3643470095032275e-06,2.0411773276761865e-06,1.136656376263291e-06,1.5646911963577637e-06,2.494399811269078e-07,3.7895839161458563e-06,3.1776362870662264e-06,3.835838633165336e-06,2.0476847217770196e-06,2.9863407958728026e-06,1.5936593687112083e-06,8.272113459429203e-07,1.2713863105696747e-06,1.5357664346124302e-06,2.4178405932661853e-06,9.533273225551935e-07,2.029268905936566e-06,3.844141592816782e-07,1.2540758295830914e-06,2.989232998418618e-06,1.24008833476751e-06,-2.5260266080848796e-07,1.679678497221016e-06,-3.460552357706451e-07,1.7403266557580207e-06,2.132714064571619e-06,-8.928837432721366e-07,2.8046954721739366e-06,1.8537346065427788e-06,3.2382542650033326e-06,1.761555906885301e-06,3.9967010294347594e-07,3.533856954656296e-06
63,1.774919357243143e-06,1.1927927018752636e-06,1.840571437937501e-06,3.3758344285920026e-06,2.698069293032938e-06,2.4980221042509875e-06,5.5502864014689074e-06,2.572438852788062e-06,8.64902904332789e-07,2.2000583945394647e-06,-6.756367684397257e-07,-5.711745896673144e-08,9.776891957075212e-07,1.4522360131985637e-06,5.716759376728871e-07,4.0987553381433934e-07,1.9452081447110345e-06,9.953788885210132e-07,2.5240576220462195e-06,2.256125499299983e-06,-6.26179687345995e-07,1.250468722018226e-06,1.0236460425965731e-06,5.807565162969395e-07,1.8532876493496974e-06,3.654749007909034e-06,1.0424488858341864e-06,1.449888763415156e-06,2.2000692667903995e-06,1.919135076492948e-06,1.5475041491219633e-06,1.6301191902151976e-06,1.487299736375002e-06,2.3390164382108317e-06,1.4784351822518166e-06,1.6773974318208481e-06,1.8319867755832728e-06,7.652623973307172e-06,1.6664345559964287e-06,7.928139737930676e-07,2.5080450344189866e-06,2.381422373178442e-06,9.482180944064937e-07,1.0996171761111503e-06,1.8359228395652414e-06,1.8303807319978346e-06,9.018668865240485e-07,1.2627027782606908e-06,3.4693780717855645e-07,2.65570627008779e-06,1.108767985940317e-06,2.0848265474624446e-06,7.48242405468801e-07,1.7291680341184414e-06,1.4274467999757971e-06,1.1844185634964724e-06,8.433075480244693e-07,2.206632326636569e-06,2.136097064593446e-06,2.6693376492578107e-06,1.3647884063533605e-06,1.5010619341924727e-06,2.456368414964262e-06,4.045002633769755e-06,2.8060466789909977e-06,2.707587844596581e-06,2.92330086091207e-06,2.110099784116497e-06,1.4181718917046376e-06,2.2422812318955932e-06,1.0895269106816524e-06,1.3621027499715328e-06,2.33566190462348e-07,4.118075162231569e-06,2.9088553537450484e-06,3.8570098374978755e-06,1.619180846100938e-06,1.8467180436186097e-06,1.1368157929689506e-06,8.906326541688725e-07,1.8985354270043628e-06,1.480550224250019e-06,2.5311421381045276e-06,1.7043582377376483e-06,2.180631856429099e-06,-1.0038409302549631e-06,7.533242192412688e-07,2.5218640223862416e-06,8.182648007600665e-07,5.044704064352636e-07,1.8704888850562889e-06,-1.0122544998730382e-06,2.1952080912611013e-06,2.6836962689616227e-07,-5.079865079338289e-07,1.6253035577278254e-06,9.77692480446093e-07,1.518538719296603e-06,1.5301571405848e-06,1.0790481139350345e-06,3.964752536765572e-06
64,2.396854966711678e-06,1.8307291342255334e-06,1.92894560358443e-06,4.5752051807614364e-06,4.750483973465377e-06,3.0313212844097422e-06,3.4364797376180936e-06,2.999053745007071e-06,1.559681803535142e-06,2.3143287033349957e-06,-2.022692330727705e-06,2.4884682259044023e-06,2.8556507412347268e-06,2.0618071890262885e-06,6.230683285712541e-07,1.906760825266641e-06,1.3313662486203352e-06,1.9898690552646896e-06,3.3432062259626018e-06,2.9588473729162993e-06,9.822356810455956e-07,1.18948570886155e-06,6.288736813349011e-07,1.3267760859656261e-06,1.7189262921282485e-06,4.568722574200585e-06,1.2652535171105863e-06,1.6621204234064473e-06,3.9304492617911105e-06,2.9934746608283552e-06,2.28778340294148e-06,1.4033780317421536e-06,2.922634359251519e-06,1.7825285122002674e-06,1.0941274913746235e-06,2.4275064055918663e-06,2.570062158299472e-06,4.195683048628618e-06,2.1156220855147573e-06,1.8635754606851725e-06,2.1836003806030483e-06,5.6597971889320445e-06,2.527758958926318e-06,1.0308609214774964e-06,2.0804935312246126e-06,2.1961384268849316e-06,2.338624036470364e-06,5.530923446318861e-07,2.9805497002206203e-06,4.5040155067122595e-06,1.6271783435521782e-06,3.778454725870754e-06,7.029621278048766e-07,1.5176347975642745e-06,2.113269919014483e-06,1.8424624756628053e-06,2.9796109967701397e-07,3.2128923988637215e-06,3.1108284572722166e-06,4.06423841930085e-06,3.225153624022586e-06,3.6659530816485465e-06,3.0397688209867257e-06,2.8060466789909977e-06,4.829459160660013e-06,3.910183405579571e-06,2.005446579497701e-06,3.07444795302631e-06,2.7654903438538306e-06,3.9444435977149826e-06,1.2419059465819952e-06,3.0360736653466526e-06,-8.740487355164591e-07,5.557360225705432e-06,3.4828671194442e-06,5.4167383005429055e-06,2.563820400015091e-06,4.079533380949537e-06,2.4026582904525244e-06,1.405544867293145e-06,1.4407771093357811e-06,1.8034881652204197e-06,3.36455114959066e-06,1.8382490178765026e-06,2.3891822789250504e-06,-1.337550447154277e-06,8.017511923881454e-08,2.7966936018114667e-06,1.0787466741498023e-06,5.955983097546057e-07,2.7088973843254833e-06,-1.8455500866862512e-06,2.721918904229906e-06,2.6802978963906812e-06,-2.809089872744185e-07,3.1214639506864944e-06,3.215169717726976e-06,3.04011402881008e-06,2.7771622785665444e-06,5.869494625032563e-07,4.609895482609299e-06
65,3.386183187384689e-06,3.0225145935114793e-06,3.3968737763904803e-06,8.862485383104092e-06,7.889608844165656e-06,4.928842752827214e-06,6.715806275017563e-06,4.899687563242816e-06,1.3531985895104842e-06,5.586925360882277e-06,-2.100498261108476e-06,1.5665302848772279e-06,5.6927259594539135e-06,5.87997604394849e-07,9.258400571483152e-07,3.354961507802463e-06,2.3004942984920805e-06,3.0197040643048272e-06,6.975710827736993e-06,3.379687502838161e-06,8.558556449126686e-07,1.0254991536017838e-06,3.3848969472806946e-07,2.9209637680797095e-06,3.006228643168111e-06,9.303455848810023e-06,2.0413182026346682e-06,2.560611356935469e-06,6.0475305429771535e-06,4.562674144461213e-06,3.530360937847478e-06,4.302604477304312e-06,1.623374145937005e-06,1.406837742361833e-06,5.4589262460306606e-08,2.1340661581289128e-06,2.985316142458804e-06,1.0424728785919464e-05,2.3847422871413113e-06,3.922858097342e-06,2.4174270101229103e-06,9.283978181558754e-06,-3.361785973821383e-08,-2.447527023274964e-07,2.214537460489419e-06,3.3617773073509153e-06,3.762255172926437e-06,5.476369386298602e-07,2.2276397704428455e-06,7.122484166715751e-06,1.5024983290144713e-06,4.200451538827559e-06,1.7111708821963868e-06,2.6374863288553797e-06,5.288134396684098e-07,1.3148443174239066e-06,-5.4434008130992645e-08,5.297089425493526e-06,2.544521274763174e-06,5.7479031969338595e-06,3.160628182469394e-06,6.089398843655698e-06,2.8152035568423327e-06,2.707587844596581e-06,3.910183405579571e-06,8.62108665167842e-06,1.0281663148610517e-06,2.02462168341603e-06,3.5806002415144806e-06,2.0952487735573406e-06,1.5368121857099664e-06,3.790470559660144e-06,-7.247256603754851e-07,6.855209191942349e-06,2.495655761970596e-06,5.247355663786216e-06,3.1606225955225026e-06,6.316411737560661e-06,3.4056742327168554e-06,1.897724708744522e-06,2.45243450856419e-06,4.3467678232242785e-06,3.495382285222084e-06,2.13436485184759e-06,2.943076867803047e-06,-2.5709441936646735e-06,-7.855934615753807e-07,1.8277196998998684e-06,1.8022444179226806e-06,3.799388057280251e-07,3.844121612050106e-06,-1.5049974839747501e-06,6.0636789947250025e-06,3.0198894935000175e-06,-3.984220438629625e-07,1.6837937918792108e-06,6.158996602348443e-06,3.6256056386292633e-06,5.568150695117825e-07,1.3452276668676646e-06,5.747440656906775e-06
